deprivation,covid,logspend,spend
41.241,0,2.222780666779655,9.23
41.241,0,2.3666917378020367,10.66
41.241,0,2.232388688815355,9.32
41.241,0,2.3813229291166578,10.82
41.241,0,1.8743983610577784,6.52
41.241,0,2.1490978750700416,8.58
41.241,0,1.950213873387366,7.03
41.241,0,2.367036611863321,10.67
41.241,0,2.2136865760142967,9.15
41.241,0,2.2105212233294145,9.12
41.241,0,2.269773149026232,9.68
41.241,0,2.242492723579966,9.42
41.241,0,2.4747806945703115,11.88
41.241,0,2.3391523704448045,10.37
41.241,0,1.9748480279553993,7.21
41.241,0,2.272261348318399,9.7
41.241,0,2.5540288099926984,12.86
41.241,0,2.0760177922723044,7.97
41.241,0,2.4799206981720188,11.94
41.241,0,1.9407702001332712,6.96
14.722,0,2.918066482948834,18.51
14.722,0,3.146537253359481,23.26
14.722,0,3.096752132790377,22.13
14.722,0,3.1626910632703686,23.63
14.722,0,3.177211776438705,23.98
14.722,0,3.032550643903925,20.75
14.722,0,2.921340188273794,18.57
14.722,0,2.371036200739155,10.71
14.722,0,2.8567867000464338,17.41
14.722,0,2.7703351228139192,15.96
14.722,0,2.8682009216096915,17.61
14.722,0,2.8666619188104314,17.58
14.722,0,3.0005316067951617,20.1
14.722,0,2.9137921322943496,18.43
14.722,0,3.192002143374312,24.34
14.722,0,3.2708202538544615,26.33
14.722,0,3.152536709744438,23.4
14.722,0,3.24095356206807,25.56
14.722,0,3.268971677064237,26.28
14.722,0,3.044395605189068,21
14.722,0,3.105473839849448,22.32
14.722,0,2.99900428913582,20.07
14.722,0,2.9323666588786583,18.77
14.722,0,3.0902284984086443,21.98
14.722,0,2.7940342009407098,16.35
14.722,0,2.5709304169486344,13.08
14.722,0,3.112053402854032,22.47
14.722,0,2.690759135157556,14.74
14.722,0,3.13942721006644,23.09
14.722,0,2.8890335396203626,17.98
14.722,0,3.0243289278121273,20.58
14.722,0,3.199610848654761,24.52
14.722,0,2.76919249501363,15.95
14.722,0,2.960385781544373,19.31
14.722,0,3.1437574168786577,23.19
14.722,0,2.8499796076331316,17.29
14.722,0,2.6252385640688978,13.81
14.722,0,2.970320764978256,19.5
14.722,0,3.276298823666229,26.48
14.722,0,3.0014574242105283,20.11
14.722,0,2.9255151619015862,18.64
14.722,0,3.101917800721727,22.24
14.722,0,2.848703676541069,17.27
14.722,0,2.958392481982445,19.27
14.722,0,3.3233445929708947,27.75
14.722,0,2.9608105766014305,19.31
14.722,0,2.9533204988380124,19.17
14.722,0,3.1426898611988987,23.17
14.722,0,3.06137444478531,21.36
14.722,0,2.8168539528275707,16.72
14.722,0,3.3322785507924357,28
14.722,0,3.3643586289248435,28.91
14.722,0,3.049821459466023,21.11
14.722,0,3.112564453190715,22.48
14.722,0,2.649100879590769,14.14
14.722,0,2.757533305954376,15.76
14.722,0,3.402568593044194,30.04
14.722,0,3.0525231357749756,21.17
14.722,0,2.911108305062037,18.38
14.722,0,3.1309848281490593,22.9
14.722,0,2.995173832589473,19.99
14.722,0,3.219916111302846,25.03
14.722,0,2.8301282973249693,16.95
14.722,0,2.9901335676180945,19.89
14.722,0,2.988291603551509,19.85
14.722,0,2.4728259407392863,11.86
14.722,0,2.536857679262746,12.64
14.722,0,3.0511294137446203,21.14
14.722,0,2.967324818127019,19.44
14.722,0,3.0462975721866368,21.04
14.722,0,3.0958008838607673,22.1
14.722,0,3.0754972601179915,21.66
14.722,0,2.726271003973582,15.28
14.722,0,2.8685081295324095,17.61
14.722,0,3.4842386748682768,32.6
14.722,0,3.1598013880175713,23.57
14.722,0,2.884839671962777,17.9
14.722,0,2.8541613814576188,17.36
14.722,0,2.906422355712809,18.29
14.722,0,2.6340171849488323,13.93
14.722,0,2.970017950904099,19.49
14.722,0,3.028824774581685,20.67
14.722,0,2.718776401517812,15.16
14.722,0,3.2088901972133113,24.75
14.722,0,3.1687002679686627,23.78
14.722,0,3.2021361864246725,24.58
14.722,0,2.9721741091247953,19.53
14.722,0,2.979710582651147,19.68
14.722,0,3.002651912655495,20.14
14.722,0,2.8756936619681963,17.74
14.722,0,3.1090622456152897,22.4
14.722,0,3.0614390781477856,21.36
14.722,0,3.1521602951274805,23.39
14.722,0,2.840951932530815,17.13
14.722,0,3.2733290848515417,26.4
14.722,0,3.378639887805292,29.33
14.722,0,2.673994983362315,14.5
14.722,0,2.722423113481251,15.22
14.722,0,3.0049024812746756,20.18
14.722,0,2.9302325726431815,18.73
43.534,0,2.4579487653025938,11.68
43.534,0,2.1526348655489986,8.61
43.534,0,2.5314259147303417,12.57
43.534,0,2.3408028274668524,10.39
43.534,0,2.3576092844150534,10.57
43.534,0,2.469603449149042,11.82
43.534,0,2.1956870598941745,8.99
43.534,0,2.3336578776551584,10.32
43.534,0,2.211050136525349,9.13
43.534,0,2.503119657513558,12.22
43.534,0,2.3623134379958968,10.62
43.534,0,2.4557778775906898,11.66
43.534,0,2.5545851541429636,12.87
43.534,0,2.605668857111125,13.54
43.534,0,2.3275089712697357,10.25
43.534,0,2.1660252507951108,8.72
43.534,0,2.2058528908248607,9.08
43.534,0,2.210888596463083,9.12
43.534,0,2.2620791856220763,9.6
43.534,0,2.339902604213204,10.38
43.534,0,2.242730918509972,9.42
43.534,0,2.5563067641796438,12.89
43.534,0,2.3645845888838037,10.64
43.534,0,1.954200166302271,7.06
43.534,0,2.2426575745453863,9.42
43.534,0,2.255420693638552,9.54
43.534,0,2.195162944012921,8.98
43.534,0,2.569179953823201,13.06
43.534,0,2.0824888248091677,8.02
43.534,0,2.025306767105851,7.58
43.534,0,2.1837751167270123,8.88
43.534,0,2.2886186267222355,9.86
43.534,0,2.3167591042111946,10.14
43.534,0,2.3337720073726196,10.32
43.534,0,2.4266069379396207,11.32
43.534,0,2.2899446659864964,9.87
43.534,0,2.132586754211276,8.44
43.534,0,2.4085652066762457,11.12
43.534,0,2.40720916761833,11.1
43.534,0,2.572897190367001,13.1
43.534,0,2.3745807623781565,10.75
43.534,0,2.1909075383554044,8.94
43.534,0,2.0078315949442715,7.45
43.534,0,2.133159761971236,8.44
43.534,0,2.2288763711114568,9.29
43.534,0,2.3383858732121627,10.36
43.534,0,2.146681114076769,8.56
43.534,0,2.3491264350014927,10.48
43.534,0,2.4355715953221924,11.42
43.534,0,2.598437823590893,13.44
43.534,0,2.2188357804646115,9.2
43.534,0,2.3820031025460127,10.83
43.534,0,2.202745990827474,9.05
43.534,0,2.1480355473550103,8.57
43.534,0,2.306367149074872,10.04
43.534,0,2.043853342761524,7.72
43.534,0,2.4354634460607576,11.42
43.534,0,2.305909661689797,10.03
43.534,0,2.1962756962054923,8.99
43.534,0,2.1094833615019217,8.24
43.534,0,2.3154879530126062,10.13
43.534,0,2.1396513398325117,8.5
43.534,0,2.7999514041828846,16.44
43.534,0,2.0938762834434987,8.12
43.534,0,1.9902447935574135,7.32
43.534,0,2.0758071747954716,7.97
43.534,0,2.078830014065009,8
43.534,0,2.462990884606208,11.74
43.534,0,2.0560715583085956,7.82
43.534,0,2.0026730839200964,7.41
43.534,0,2.425603480788864,11.31
43.534,0,2.042443938069973,7.71
43.534,0,2.4393029650718305,11.47
43.534,0,2.5489302075484463,12.79
43.534,0,2.1699162622643247,8.76
43.534,0,2.2777292876468493,9.75
43.534,0,2.323611718695854,10.21
43.534,0,2.3579227641264637,10.57
43.534,0,2.3759236507232746,10.76
43.534,0,1.807830463004918,6.1
43.534,0,2.1077601156467582,8.23
43.534,0,2.210038840264666,9.12
43.534,0,2.367782424116184,10.67
43.534,0,2.1902080084306634,8.94
43.534,0,2.1059797235548157,8.22
43.534,0,2.4459358222039698,11.54
43.534,0,2.4362143774450558,11.43
43.534,0,2.3353575835783675,10.33
43.534,0,2.17124160503846,8.77
43.534,0,2.0019792816095094,7.4
43.534,0,2.1275938524328213,8.39
43.534,0,2.2410423629906107,9.4
43.534,0,1.976572892163926,7.22
43.534,0,2.0880125638181903,8.07
43.534,0,2.1568521250485984,8.64
43.534,0,1.9124888922598695,6.77
43.534,0,2.3836421666554894,10.84
43.534,0,2.237083737723005,9.37
43.534,0,2.0613432944686405,7.86
43.534,0,2.396892077458621,10.99
40.505,0,2.2880768683988135,9.86
40.505,0,2.181395659319984,8.86
40.505,0,1.9595861862850337,7.1
40.505,0,2.354765852056277,10.54
40.505,0,2.3404952153870453,10.39
40.505,0,2.6359717977875006,13.96
40.505,0,2.4334242743088983,11.4
40.505,0,2.6508747511738155,14.17
40.505,0,2.072645578543361,7.95
40.505,0,2.0889755355349675,8.08
40.505,0,2.1347835699024404,8.46
40.505,0,2.4973260165996964,12.15
40.505,0,2.24183899528788,9.41
40.505,0,2.060554961738787,7.85
40.505,0,2.3955064150949976,10.97
40.505,0,2.153546552545187,8.62
40.505,0,2.3986357796552547,11.01
40.505,0,2.138145727255921,8.48
40.505,0,1.9583013561500417,7.09
40.505,0,2.430673930998978,11.37
40.505,0,2.5212743815014798,12.44
40.505,0,2.278934735228571,9.77
40.505,0,2.3145151037349163,10.12
40.505,0,2.1172777137866907,8.31
40.505,0,2.1135790751208097,8.28
40.505,0,2.3890460334509904,10.9
40.505,0,2.295961922764727,9.93
40.505,0,2.240720579195987,9.4
40.505,0,1.9835336907569372,7.27
40.505,0,1.9301277237532581,6.89
40.505,0,2.273622004118528,9.71
40.505,0,2.135067364574173,8.46
40.505,0,2.363148908287166,10.62
40.505,0,1.703607046486672,5.49
40.505,0,2.3578553000589477,10.57
40.505,0,2.2556689957003973,9.54
40.505,0,2.7277164784732486,15.3
40.505,0,2.3446486915721194,10.43
40.505,0,1.8101752027070601,6.11
40.505,0,2.3656292504459677,10.65
40.505,0,2.43373864907281,11.4
40.505,0,2.268981523231683,9.67
40.505,0,2.450136103403815,11.59
40.505,0,2.1169385963441445,8.31
40.505,0,2.0290170419422635,7.61
40.505,0,2.4111970556335875,11.15
40.505,0,2.2880983044404304,9.86
40.505,0,2.157792138015193,8.65
40.505,0,2.481347527577915,11.96
40.505,0,2.7777629695614365,16.08
40.505,0,2.2607161526905784,9.59
40.505,0,2.161131774655541,8.68
40.505,0,2.258278517500246,9.57
40.505,0,2.425800277113719,11.31
40.505,0,2.3885279835040265,10.9
40.505,0,1.982389578693138,7.26
40.505,0,2.569351726908206,13.06
40.505,0,2.2568847238254697,9.55
40.505,0,1.9640328970127265,7.13
40.505,0,2.3962723168949687,10.98
40.505,0,2.3034165097409534,10.01
40.505,0,2.1227649051791495,8.35
40.505,0,2.241729986284596,9.41
40.505,0,2.2442759576436053,9.43
40.505,0,2.3812909212934636,10.82
40.505,0,2.4849348290860984,12
40.505,0,1.9490670106642851,7.02
40.505,0,2.669321693769421,14.43
40.505,0,2.00743176304271,7.44
40.505,0,2.3798477493410406,10.8
40.505,0,2.298768029446653,9.96
40.505,0,2.071769521262843,7.94
40.505,0,2.2883827847652496,9.86
40.505,0,2.295294873396485,9.93
40.505,0,2.3512117281892313,10.5
40.505,0,2.0227974643939723,7.56
40.505,0,2.2622840132897855,9.61
40.505,0,2.2920995781567908,9.9
40.505,0,2.3414638563983843,10.4
40.505,0,1.9861966813222882,7.29
40.505,0,1.9811781302631457,7.25
40.505,0,2.0088937681135923,7.46
40.505,0,2.477583258512481,11.91
40.505,0,2.230296680301654,9.3
40.505,0,1.8397869192853016,6.3
40.505,0,1.999234564449133,7.38
40.505,0,2.437529423776515,11.44
40.505,0,2.258029037210261,9.56
40.505,0,2.0083106597188127,7.45
40.505,0,2.63359143322699,13.92
40.505,0,2.09860327260713,8.15
40.505,0,2.281208935020219,9.79
40.505,0,2.115708341155352,8.3
40.505,0,2.561983820039399,12.96
40.505,0,2.4722449452460067,11.85
40.505,0,2.1106419043525317,8.25
40.505,0,2.21913776567314,9.2
40.505,0,2.5602365012353783,12.94
40.505,0,2.0943801111171254,8.12
40.505,0,2.310411074169275,10.08
14.607,0,2.858967088627172,17.44
14.607,0,2.994521521747612,19.98
14.607,0,3.1092839343120957,22.4
14.607,0,2.9206286457567816,18.55
14.607,0,2.714269254098485,15.09
14.607,0,2.919931514762283,18.54
14.607,0,2.3630590447134967,10.62
14.607,0,3.0223408744783264,20.54
14.607,0,3.0039436648825695,20.16
14.607,0,3.20362145994806,24.62
14.607,0,2.863599655387984,17.52
14.607,0,2.99617580482482,20.01
14.607,0,2.7561601300813368,15.74
14.607,0,2.7905587087421555,16.29
14.607,0,3.0594254422124956,21.32
14.607,0,3.0385098329937765,20.87
14.607,0,3.2173711261075413,24.96
14.607,0,3.0970581628388745,22.13
14.607,0,2.9633602648661266,19.36
14.607,0,2.893742283094316,18.06
14.607,0,2.766958547708576,15.91
14.607,0,3.170437289063334,23.82
14.607,0,2.8580128291224383,17.43
14.607,0,2.9486083591073453,19.08
14.607,0,3.105805460113024,22.33
14.607,0,2.845598385385896,17.21
14.607,0,3.3110709101638554,27.41
14.607,0,2.9163343162924207,18.47
14.607,0,3.3066583260089333,27.29
14.607,0,3.2689096146176273,26.28
14.607,0,3.3617267800106845,28.84
14.607,0,3.123167364119426,22.72
14.607,0,3.2366959619440494,25.45
14.607,0,3.000773026194554,20.1
14.607,0,2.9160199652329606,18.47
14.607,0,3.134128305643523,22.97
14.607,0,2.9124997216076194,18.4
14.607,0,2.8606975849472702,17.47
14.607,0,3.1140349274008243,22.51
14.607,0,3.15225468457692,23.39
14.607,0,3.0581935882539972,21.29
14.607,0,3.300068223847745,27.11
14.607,0,3.0013207339253456,20.11
14.607,0,3.0011048072265147,20.11
14.607,0,3.1450154874822336,23.22
14.607,0,2.888867376869325,17.97
14.607,0,3.0587703509337376,21.3
14.607,0,2.8533833471133585,17.35
14.607,0,3.054780206993489,21.22
14.607,0,2.7137811726174315,15.09
14.607,0,3.0443276082891555,21
14.607,0,2.799565584552425,16.44
14.607,0,3.1880168464912266,24.24
14.607,0,2.7823464715054613,16.16
14.607,0,2.756219630704107,15.74
14.607,0,3.1410200539546898,23.13
14.607,0,3.290065519455468,26.84
14.607,0,2.9220400336999988,18.58
14.607,0,2.953582674079573,19.17
14.607,0,2.7098619991706583,15.03
14.607,0,2.9820774218211707,19.73
14.607,0,2.7890344851140076,16.27
14.607,0,2.954487593388502,19.19
14.607,0,3.0512335076199726,21.14
14.607,0,3.085381768304325,21.88
14.607,0,2.933471208127787,18.79
14.607,0,2.9696055697669803,19.48
14.607,0,3.078413964367482,21.72
14.607,0,2.9586108320168045,19.27
14.607,0,2.8409687045302956,17.13
14.607,0,3.0309157732622625,20.72
14.607,0,3.084903526897023,21.87
14.607,0,2.888778405198764,17.97
14.607,0,3.0439882176603255,20.99
14.607,0,2.86177686027607,17.49
14.607,0,3.043664778118095,20.98
14.607,0,3.190007716511433,24.29
14.607,0,3.0817439932704143,21.8
14.607,0,3.2331652419716628,25.36
14.607,0,2.8155014338321864,16.7
14.607,0,2.770943052240341,15.97
14.607,0,3.144845824015582,23.22
14.607,0,3.2704814220779554,26.32
14.607,0,3.115473228170218,22.54
14.607,0,2.8321658238521437,16.98
14.607,0,2.89727316101545,18.12
14.607,0,2.789224183790866,16.27
14.607,0,2.9350085839195628,18.82
14.607,0,2.7123342385348392,15.06
14.607,0,2.7549648390235344,15.72
14.607,0,2.914359903532599,18.44
14.607,0,2.787098053098484,16.23
14.607,0,2.966891876466637,19.43
14.607,0,2.814584322939058,16.69
14.607,0,2.8640735595850035,17.53
14.607,0,3.3606708864092774,28.81
14.607,0,2.7679154881844408,15.93
14.607,0,2.841227470988394,17.14
14.607,0,3.163231825501581,23.65
14.607,0,2.934769084618327,18.82
34.693,0,2.297012439031368,9.94
34.693,0,2.138249551249111,8.48
34.693,0,2.1737768494314254,8.79
34.693,0,2.2737445545923385,9.72
34.693,0,2.608414778787006,13.58
34.693,0,2.5624075713606302,12.97
34.693,0,2.382319137991845,10.83
34.693,0,2.4696294598767534,11.82
34.693,0,2.6597151205342686,14.29
34.693,0,1.9068668938495505,6.73
34.693,0,2.2171645721889743,9.18
34.693,0,2.1124100317013728,8.27
34.693,0,1.7718262507418079,5.88
34.693,0,2.3285935291398183,10.26
34.693,0,2.297407116769794,9.95
34.693,0,2.39991577889706,11.02
34.693,0,1.98176969208116,7.26
34.693,0,2.373351941276988,10.73
34.693,0,2.4289172139803816,11.35
34.693,0,2.3448842981347013,10.43
34.693,0,2.45780139200847,11.68
34.693,0,2.112047998544323,8.27
34.693,0,2.2687162096474993,9.67
34.693,0,2.479310724434279,11.93
34.693,0,2.22889675331633,9.29
34.693,0,2.430055638994543,11.36
34.693,0,1.9342512709186839,6.92
34.693,0,2.166586815848415,8.73
34.693,0,2.3949589735756187,10.97
34.693,0,2.3452987185059118,10.44
34.693,0,2.4326001393241206,11.39
34.693,0,2.0793863067604357,8
34.693,0,2.3903814193125212,10.92
34.693,0,2.3331955974614016,10.31
34.693,0,2.2004242903719784,9.03
34.693,0,2.1904324819603884,8.94
34.693,0,2.3647166648710667,10.64
34.693,0,2.1720843430112784,8.78
34.693,0,1.7259518511310727,5.62
34.693,0,2.173438639976815,8.79
34.693,0,2.2658370936710934,9.64
34.693,0,2.188022326390039,8.92
34.693,0,2.563327684537797,12.98
34.693,0,2.5606619447953114,12.94
34.693,0,2.0829560910745744,8.03
34.693,0,2.1954552691452314,8.98
34.693,0,2.1415668115749837,8.51
34.693,0,2.2402708904329933,9.4
34.693,0,2.482345440967926,11.97
34.693,0,1.949986148693933,7.03
34.693,0,2.4695716721951246,11.82
34.693,0,2.366293258831401,10.66
34.693,0,2.3421167987527194,10.4
34.693,0,2.287226224870822,9.85
34.693,0,2.532153573099385,12.58
34.693,0,2.339311037138525,10.37
34.693,0,2.455432491171896,11.65
34.693,0,2.1776206167394148,8.83
34.693,0,2.4703687358644495,11.83
34.693,0,2.4509009931292836,11.6
34.693,0,2.167967391826837,8.74
34.693,0,2.2771061522262905,9.75
34.693,0,2.324187859844615,10.22
34.693,0,2.1241579706579494,8.37
34.693,0,2.11378422005986,8.28
34.693,0,2.3924673803909724,10.94
34.693,0,2.077154033628688,7.98
34.693,0,2.514016153643118,12.35
34.693,0,2.2792284001207466,9.77
34.693,0,2.465026841577945,11.76
34.693,0,2.001401902174766,7.4
34.693,0,2.5771184801698404,13.16
34.693,0,2.2913937151904182,9.89
34.693,0,2.428502972272314,11.34
34.693,0,2.258593334036472,9.57
34.693,0,2.3884157172455582,10.9
34.693,0,2.183039538069784,8.87
34.693,0,1.92274701832887,6.84
34.693,0,2.1899553017960414,8.93
34.693,0,2.6621167720083685,14.33
34.693,0,2.5740024090403484,13.12
34.693,0,2.1736998130697076,8.79
34.693,0,2.7428028139177814,15.53
34.693,0,2.196164733354868,8.99
34.693,0,2.1386216445515007,8.49
34.693,0,2.451737329151019,11.61
34.693,0,2.0342176350411294,7.65
34.693,0,2.3402181264092157,10.38
34.693,0,2.254968711527205,9.53
34.693,0,2.5928765265694866,13.37
34.693,0,2.2798040481711865,9.77
34.693,0,2.352069786612381,10.51
34.693,0,2.212063583606879,9.13
34.693,0,2.2979295246881932,9.95
34.693,0,2.353872413426156,10.53
34.693,0,1.9303544102039456,6.89
34.693,0,2.115764758780585,8.3
34.693,0,2.413622420229943,11.17
34.693,0,2.3243304764023454,10.22
34.693,0,2.1024051272277386,8.19
23.343,0,2.609214778772381,13.59
23.343,0,2.4786784543716025,11.93
23.343,0,2.544559318433112,12.74
23.343,0,2.509089021773739,12.29
23.343,0,2.7127211603010086,15.07
23.343,0,2.8915667421791214,18.02
23.343,0,2.648965462793716,14.14
23.343,0,2.3965364897261034,10.99
23.343,0,2.7078695159970603,15
23.343,0,2.4708005547402685,11.83
23.343,0,2.4888264043495836,12.05
23.343,0,2.4879962360653063,12.04
23.343,0,2.4958688067294443,12.13
23.343,0,2.687073011459962,14.69
23.343,0,2.3766670789469706,10.77
23.343,0,2.871438769607921,17.66
23.343,0,3.1534267517164007,23.42
23.343,0,2.3886225136492847,10.9
23.343,0,2.623962715149278,13.79
23.343,0,2.4615380806822342,11.72
23.343,0,2.513374696261376,12.35
23.343,0,2.835600931875464,17.04
23.343,0,2.6034418458979234,13.51
23.343,0,2.599583967038878,13.46
23.343,0,2.3158881093864094,10.13
23.343,0,2.8948946729082867,18.08
23.343,0,2.6321869145197874,13.9
23.343,0,2.419424626486296,11.24
23.343,0,2.5226668420889062,12.46
23.343,0,2.5093976262925137,12.3
23.343,0,2.6410358188427145,14.03
23.343,0,2.746864765938046,15.59
23.343,0,2.822064450198008,16.81
23.343,0,2.7065400345952226,14.98
23.343,0,2.4192553578410445,11.24
23.343,0,2.7599484909959644,15.8
23.343,0,2.442709011079866,11.5
23.343,0,2.5371022685222644,12.64
23.343,0,2.441883462873177,11.49
23.343,0,3.019648551783977,20.48
23.343,0,2.4939141531356226,12.11
23.343,0,2.7122497876465426,15.06
23.343,0,2.552798778054067,12.84
23.343,0,2.138457144264063,8.49
23.343,0,2.7857312439202127,16.21
23.343,0,2.6941175086034077,14.79
23.343,0,2.7749707249424387,16.04
23.343,0,2.5074924592300567,12.27
23.343,0,2.457054478975309,11.67
23.343,0,2.530362694963828,12.56
23.343,0,2.6474599310830786,14.12
23.343,0,2.4991501188780556,12.17
23.343,0,2.7565661574258313,15.75
23.343,0,3.2022640853053277,24.59
23.343,0,2.5077260943632935,12.28
23.343,0,2.4728970439216678,11.86
23.343,0,2.5638510870190725,12.99
23.343,0,2.5746028388272104,13.13
23.343,0,2.720841319902279,15.19
23.343,0,2.5670290952473334,13.03
23.343,0,2.631288842734547,13.89
23.343,0,2.471758709427141,11.84
23.343,0,2.4795803924667053,11.94
23.343,0,2.519212766378836,12.42
23.343,0,2.872148792366351,17.67
23.343,0,2.1708298598388325,8.77
23.343,0,2.319825569284748,10.17
23.343,0,2.5954515240800013,13.4
23.343,0,2.524858000765621,12.49
23.343,0,2.571605327049451,13.09
23.343,0,2.923821970731575,18.61
23.343,0,2.393483181244999,10.95
23.343,0,2.4677017040652647,11.8
23.343,0,2.63319567944375,13.92
23.343,0,2.6080466800007955,13.57
23.343,0,2.3533335850235675,10.52
23.343,0,2.3708723871021515,10.71
23.343,0,2.1195239161544954,8.33
23.343,0,2.5850859628428324,13.26
23.343,0,2.3935097240391006,10.95
23.343,0,2.5520073508457433,12.83
23.343,0,2.21570545199882,9.17
23.343,0,2.3295255855982013,10.27
23.343,0,2.673176068487435,14.49
23.343,0,2.567896830646893,13.04
23.343,0,2.7863358327817602,16.22
23.343,0,2.922763443612046,18.59
23.343,0,2.17141227064944,8.77
23.343,0,2.589421375741717,13.32
23.343,0,2.597721871869355,13.43
23.343,0,2.8037344871428207,16.51
23.343,0,2.254306217975161,9.53
23.343,0,2.6609943308089004,14.31
23.343,0,2.918428707620687,18.51
23.343,0,2.4332695877536974,11.4
23.343,0,2.3807148513197247,10.81
23.343,0,2.3826002769982546,10.83
23.343,0,2.4517846604914992,11.61
23.343,0,2.7533312324944283,15.69
23.343,0,2.6301954891895494,13.88
24.042,0,2.313760299005459,10.11
24.042,0,2.572831465614075,13.1
24.042,0,2.1234284629270777,8.36
24.042,0,2.7024476998820144,14.92
24.042,0,2.8127949402585117,16.66
24.042,0,2.6419027208350006,14.04
24.042,0,2.6390546288515044,14
24.042,0,2.3192839314284686,10.17
24.042,0,3.036315305859062,20.83
24.042,0,2.319796714548649,10.17
24.042,0,2.405610234860854,11.09
24.042,0,2.409285988817055,11.13
24.042,0,2.264301784736783,9.62
24.042,0,2.628874347846119,13.86
24.042,0,2.52683889764683,12.51
24.042,0,2.351050667814814,10.5
24.042,0,2.484825332905397,12
24.042,0,2.4537446509462533,11.63
24.042,0,2.705820988283586,14.97
24.042,0,3.1253532691946075,22.77
24.042,0,2.6339023423948755,13.93
24.042,0,2.6539299982602844,14.21
24.042,0,2.2377139569183444,9.37
24.042,0,2.6929884040627625,14.78
24.042,0,2.3795684816723477,10.8
24.042,0,3.1004762836772866,22.21
24.042,0,2.497740081833169,12.15
24.042,0,2.5739927107040836,13.12
24.042,0,2.574686156197745,13.13
24.042,0,2.4576095964448847,11.68
24.042,0,2.5632691365870968,12.98
24.042,0,2.700764607315091,14.89
24.042,0,2.465114820266218,11.76
24.042,0,2.5909495074798965,13.34
24.042,0,2.597501821572751,13.43
24.042,0,2.7300298280878654,15.33
24.042,0,2.7932723363364813,16.33
24.042,0,2.726338078991153,15.28
24.042,0,2.330630287796403,10.28
24.042,0,2.9897156465460992,19.88
24.042,0,2.276900008272004,9.75
24.042,0,2.6372260130075285,13.97
24.042,0,2.540241850216683,12.68
24.042,0,2.144923042217924,8.54
24.042,0,2.7699634236274497,15.96
24.042,0,2.620989953030247,13.75
24.042,0,2.6959810228357695,14.82
24.042,0,2.4075908253030844,11.11
24.042,0,2.565269757895474,13
24.042,0,2.4035136972840907,11.06
24.042,0,2.5608823160330485,12.95
24.042,0,2.5459359170794236,12.76
24.042,0,2.3685474802143798,10.68
24.042,0,2.358873444684895,10.58
24.042,0,2.1963442886426265,8.99
24.042,0,2.4652273057932748,11.77
24.042,0,2.428576530879471,11.34
24.042,0,2.6000732966158537,13.46
24.042,0,2.8836034011595415,17.88
24.042,0,2.7130747277414806,15.08
24.042,0,2.7809048080202436,16.13
24.042,0,2.7953881939780305,16.37
24.042,0,2.9748884747093993,19.59
24.042,0,2.5708347481327904,13.08
24.042,0,2.60439065979871,13.52
24.042,0,2.813601910104362,16.67
24.042,0,2.6940196094064177,14.79
24.042,0,2.5513156351370383,12.82
24.042,0,2.5869372673443696,13.29
24.042,0,2.488559960706315,12.04
24.042,0,2.498533585982151,12.16
24.042,0,2.531324301108849,12.57
24.042,0,3.003031832476585,20.15
24.042,0,2.4248287586448165,11.3
24.042,0,2.4977481246721696,12.16
24.042,0,2.500553433324678,12.19
24.042,0,2.614048434598141,13.65
24.042,0,2.3674031355076544,10.67
24.042,0,2.3915606949610178,10.93
24.042,0,2.548223025116264,12.78
24.042,0,2.8635603551117677,17.52
24.042,0,2.6650222772119734,14.37
24.042,0,2.7301369129987076,15.33
24.042,0,2.732541252831473,15.37
24.042,0,2.8893181859857657,17.98
24.042,0,2.7174076597925314,15.14
24.042,0,3.0247639189376616,20.59
24.042,0,2.793889692170246,16.34
24.042,0,2.5218538413256413,12.45
24.042,0,2.2980744674300126,9.95
24.042,0,2.5626611319211974,12.97
24.042,0,3.0694237300671423,21.53
24.042,0,2.5425950074837664,12.71
24.042,0,2.48554628202118,12.01
24.042,0,2.5435093132891584,12.72
24.042,0,2.5299184679192246,12.55
24.042,0,2.586374956223843,13.28
24.042,0,2.8532093311940834,17.34
24.042,0,2.6742683710959163,14.5
24.042,0,1.9195549944536754,6.82
30.658,0,2.1423757839200417,8.52
30.658,0,2.667163772569187,14.4
30.658,0,2.395787218326544,10.98
30.658,0,2.126572062125779,8.39
30.658,0,2.5385945025166645,12.66
30.658,0,2.3122450268775503,10.1
30.658,0,2.419381846380687,11.24
30.658,0,2.7862182291256565,16.22
30.658,0,2.1386110647007217,8.49
30.658,0,2.5254869766968846,12.5
30.658,0,2.5131011866735506,12.34
30.658,0,2.397940093005664,11
30.658,0,1.9058200643515015,6.72
30.658,0,2.5312688377882053,12.57
30.658,0,2.0382987938106694,7.68
30.658,0,2.422917214998084,11.28
30.658,0,2.112434070092091,8.27
30.658,0,2.3056409924839953,10.03
30.658,0,2.2822617571930963,9.8
30.658,0,2.6108488109960564,13.61
30.658,0,2.2448230510474465,9.44
30.658,0,1.9082854995449858,6.74
30.658,0,2.0880076364252096,8.07
30.658,0,2.6556441895836493,14.23
30.658,0,2.1878676756001916,8.92
30.658,0,1.9876759532956891,7.3
30.658,0,2.2275850344106227,9.28
30.658,0,2.423417656602745,11.28
30.658,0,2.165725087902955,8.72
30.658,0,2.187535494111689,8.91
30.658,0,2.2498124528231176,9.49
30.658,0,2.4223706873363127,11.27
30.658,0,2.6037004286791663,13.51
